model,id,event_id,episode_id,sid,window,condition,query_target_sid,candidate_only,target_identity,event_proximity,combined,event_proximity_probability,reference_admit
qwen3vl_32b,habit_cfx_0467,005697_01,005697,S8975,early,counterfactual,S7414,False,False,False,False,0.08129516065073251,False
qwen3vl_32b,habit_cfx_0468,005697_01,005697,S8975,early,counterfactual,S8940,False,False,False,False,0.08129516065073251,False
qwen3vl_32b,habit_cfx_0469,005697_01,005697,S8975,ready,counterfactual,S6759,False,False,False,False,0.9275869781370472,False
qwen3vl_32b,habit_cfx_0470,005697_01,005697,S8975,ready,counterfactual,S7025,False,False,False,False,0.9275869781370472,False
qwen3vl_32b,habit_cfx_0471,005697_01,005697,S8975,ready,counterfactual,S7414,False,False,False,False,0.9275869781370472,False
qwen3vl_32b,habit_cfx_0472,005697_01,005697,S8975,ready,counterfactual,S8940,False,False,False,False,0.9275869781370472,False
qwen3vl_32b,habit_cfx_0473,005698_01,005698,S8975,early,counterfactual,S6759,False,False,False,False,0.0846057787399409,False
qwen3vl_32b,habit_cfx_0474,005698_01,005698,S8975,early,counterfactual,S7025,False,False,False,False,0.0846057787399409,False
qwen3vl_32b,habit_cfx_0475,005698_01,005698,S8975,early,counterfactual,S7414,False,False,False,False,0.0846057787399409,False
qwen3vl_32b,habit_cfx_0476,005698_01,005698,S8975,early,counterfactual,S8940,False,False,False,False,0.0846057787399409,False
qwen3vl_32b,habit_cfx_0477,005698_01,005698,S8975,ready,counterfactual,S6759,False,False,False,False,0.979608839198447,False
qwen3vl_32b,habit_cfx_0478,005698_01,005698,S8975,ready,counterfactual,S7025,False,False,False,False,0.979608839198447,False
qwen3vl_32b,habit_cfx_0479,005698_01,005698,S8975,ready,counterfactual,S7414,False,False,False,False,0.979608839198447,False
qwen3vl_32b,habit_cfx_0480,005698_01,005698,S8975,ready,counterfactual,S8940,False,False,False,False,0.979608839198447,False
internvl3_8b,habit_cf_0001,004948_01,004948,S6759,early,factual,S6759,False,False,False,False,0.15308127076882982,False
internvl3_8b,habit_cf_0002,004948_01,004948,S6759,early,counterfactual,S7414,False,False,False,False,0.15308127076882982,False
internvl3_8b,habit_cf_0003,004948_01,004948,S6759,ready,factual,S6759,False,False,False,False,0.8384648946822499,True
internvl3_8b,habit_cf_0004,004948_01,004948,S6759,ready,counterfactual,S7414,False,False,False,False,0.8384648946822499,False
internvl3_8b,habit_cf_0005,004949_01,004949,S6759,early,factual,S6759,False,False,False,False,0.13048453457444595,False
internvl3_8b,habit_cf_0006,004949_01,004949,S6759,early,counterfactual,S7414,False,False,False,False,0.13048453457444595,False
internvl3_8b,habit_cf_0007,004949_01,004949,S6759,ready,factual,S6759,True,True,True,True,0.8842966714126388,True
internvl3_8b,habit_cf_0008,004949_01,004949,S6759,ready,counterfactual,S7414,False,False,False,False,0.8842966714126388,False
internvl3_8b,habit_cf_0009,004951_01,004951,S6759,early,factual,S6759,False,False,False,False,0.15175626103596065,False
internvl3_8b,habit_cf_0010,004951_01,004951,S6759,early,counterfactual,S7414,False,False,False,False,0.15175626103596065,False
internvl3_8b,habit_cf_0011,004951_01,004951,S6759,ready,factual,S6759,False,False,False,False,0.9351768611083192,True
internvl3_8b,habit_cf_0012,004951_01,004951,S6759,ready,counterfactual,S7414,False,False,False,False,0.9351768611083192,False
internvl3_8b,habit_cf_0013,004952_01,004952,S6759,early,factual,S6759,False,False,False,False,0.056116241526315086,False
internvl3_8b,habit_cf_0014,004952_01,004952,S6759,early,counterfactual,S7414,False,False,False,False,0.056116241526315086,False
internvl3_8b,habit_cf_0015,004952_01,004952,S6759,ready,factual,S6759,False,False,False,False,0.8578653177788428,True
internvl3_8b,habit_cf_0016,004952_01,004952,S6759,ready,counterfactual,S7414,False,False,False,False,0.8578653177788428,False
internvl3_8b,habit_cf_0017,004953_01,004953,S6759,early,factual,S6759,False,False,False,False,0.11118390400204595,False
internvl3_8b,habit_cf_0018,004953_01,004953,S6759,early,counterfactual,S7414,False,False,False,False,0.11118390400204595,False
internvl3_8b,habit_cf_0019,004953_01,004953,S6759,ready,factual,S6759,False,False,False,False,0.9180686525454822,True
internvl3_8b,habit_cf_0020,004953_01,004953,S6759,ready,counterfactual,S7414,False,False,False,False,0.9180686525454822,False
internvl3_8b,habit_cf_0021,004954_01,004954,S6759,early,factual,S6759,False,False,False,False,0.08374231253656353,False
internvl3_8b,habit_cf_0022,004954_01,004954,S6759,early,counterfactual,S7414,False,False,False,False,0.08374231253656353,False
internvl3_8b,habit_cf_0023,004954_01,004954,S6759,ready,factual,S6759,False,False,False,False,0.8716693864517571,True
internvl3_8b,habit_cf_0024,004954_01,004954,S6759,ready,counterfactual,S7414,False,False,False,False,0.8716693864517571,False
internvl3_8b,habit_cf_0025,004956_01,004956,S6759,early,factual,S6759,False,False,False,False,0.05278341147136873,False
internvl3_8b,habit_cf_0026,004956_01,004956,S6759,early,counterfactual,S7414,False,False,False,False,0.05278341147136873,False
internvl3_8b,habit_cf_0027,004956_01,004956,S6759,ready,factual,S6759,False,False,False,False,0.8340399944900204,True
internvl3_8b,habit_cf_0028,004956_01,004956,S6759,ready,counterfactual,S7414,False,False,False,False,0.8340399944900204,False
internvl3_8b,habit_cf_0029,004957_01,004957,S6759,early,factual,S6759,False,False,False,False,0.07842228353937,False
internvl3_8b,habit_cf_0030,004957_01,004957,S6759,early,counterfactual,S7414,False,False,False,False,0.07842228353937,False
internvl3_8b,habit_cf_0031,004957_01,004957,S6759,ready,factual,S6759,False,False,False,False,0.6363702052033519,True
internvl3_8b,habit_cf_0032,004957_01,004957,S6759,ready,counterfactual,S7414,False,False,False,False,0.6363702052033519,False
internvl3_8b,habit_cf_0033,004958_01,004958,S6759,early,factual,S6759,False,False,False,False,0.1533417227464273,False
internvl3_8b,habit_cf_0034,004958_01,004958,S6759,early,counterfactual,S7414,False,False,False,False,0.1533417227464273,False
internvl3_8b,habit_cf_0035,004958_01,004958,S6759,ready,factual,S6759,False,False,False,False,0.9322060714815534,True
internvl3_8b,habit_cf_0036,004958_01,004958,S6759,ready,counterfactual,S7414,False,False,False,False,0.9322060714815534,False
internvl3_8b,habit_cf_0037,004959_01,004959,S6759,early,factual,S6759,False,False,False,False,0.15710903436247226,False
internvl3_8b,habit_cf_0038,004959_01,004959,S6759,early,counterfactual,S7414,False,False,False,False,0.15710903436247226,False
internvl3_8b,habit_cf_0039,004959_01,004959,S6759,ready,factual,S6759,True,True,True,True,0.9415433412329893,True
internvl3_8b,habit_cf_0040,004959_01,004959,S6759,ready,counterfactual,S7414,False,False,False,False,0.9415433412329893,False
internvl3_8b,habit_cf_0041,000124_01,000124,S7025,early,factual,S7025,False,False,False,False,0.03906875802938428,False
internvl3_8b,habit_cf_0042,000124_01,000124,S7025,early,counterfactual,S6759,False,False,False,False,0.03906875802938428,False
internvl3_8b,habit_cf_0043,000124_01,000124,S7025,ready,factual,S7025,True,True,True,True,0.7391181806705732,True
internvl3_8b,habit_cf_0044,000124_01,000124,S7025,ready,counterfactual,S6759,False,False,False,False,0.7391181806705732,False
internvl3_8b,habit_cf_0045,000126_01,000126,S7025,early,factual,S7025,False,False,False,False,0.3138824767842424,False
internvl3_8b,habit_cf_0046,000126_01,000126,S7025,early,counterfactual,S6759,False,False,False,False,0.3138824767842424,False
internvl3_8b,habit_cf_0047,000126_01,000126,S7025,ready,factual,S7025,True,True,True,True,0.8190265844841018,True
internvl3_8b,habit_cf_0048,000126_01,000126,S7025,ready,counterfactual,S6759,False,False,False,False,0.8190265844841018,False
internvl3_8b,habit_cf_0049,000128_01,000128,S7025,early,factual,S7025,False,False,False,False,0.167905293545071,False
internvl3_8b,habit_cf_0050,000128_01,000128,S7025,early,counterfactual,S6759,False,False,False,False,0.167905293545071,False
internvl3_8b,habit_cf_0051,000128_01,000128,S7025,ready,factual,S7025,False,False,False,False,0.8126090763853152,True
internvl3_8b,habit_cf_0052,000128_01,000128,S7025,ready,counterfactual,S6759,False,False,False,False,0.8126090763853152,False
internvl3_8b,habit_cf_0053,000129_01,000129,S7025,early,factual,S7025,False,False,False,False,0.06589370068350783,False
internvl3_8b,habit_cf_0054,000129_01,000129,S7025,early,counterfactual,S6759,False,False,False,False,0.06589370068350783,False
internvl3_8b,habit_cf_0055,000129_01,000129,S7025,ready,factual,S7025,False,False,False,False,0.8144532328877675,True
internvl3_8b,habit_cf_0056,000129_01,000129,S7025,ready,counterfactual,S6759,True,False,True,False,0.8144532328877675,False
internvl3_8b,habit_cf_0057,000130_01,000130,S7025,early,factual,S7025,False,False,False,False,0.14259786536340488,False
internvl3_8b,habit_cf_0058,000130_01,000130,S7025,early,counterfactual,S6759,False,False,False,False,0.14259786536340488,False
internvl3_8b,habit_cf_0059,000130_01,000130,S7025,ready,factual,S7025,False,False,False,False,0.8117728476573336,True
internvl3_8b,habit_cf_0060,000130_01,000130,S7025,ready,counterfactual,S6759,False,False,False,False,0.8117728476573336,False
internvl3_8b,habit_cf_0061,000131_01,000131,S7025,early,factual,S7025,False,False,False,False,0.19783759657247613,False
internvl3_8b,habit_cf_0062,000131_01,000131,S7025,early,counterfactual,S6759,False,False,False,False,0.19783759657247613,False
internvl3_8b,habit_cf_0063,000131_01,000131,S7025,ready,factual,S7025,False,False,False,False,0.7901020094103496,True
internvl3_8b,habit_cf_0064,000131_01,000131,S7025,ready,counterfactual,S6759,False,False,False,False,0.7901020094103496,False
internvl3_8b,habit_cf_0065,000132_01,000132,S7025,early,factual,S7025,False,False,False,False,0.19048278194698187,False
internvl3_8b,habit_cf_0066,000132_01,000132,S7025,early,counterfactual,S6759,False,False,False,False,0.19048278194698187,False
internvl3_8b,habit_cf_0067,000132_01,000132,S7025,ready,factual,S7025,False,False,False,False,0.8781667797315407,True
internvl3_8b,habit_cf_0068,000132_01,000132,S7025,ready,counterfactual,S6759,False,False,False,False,0.8781667797315407,False
internvl3_8b,habit_cf_0069,000133_01,000133,S7025,early,factual,S7025,False,False,False,False,0.07572702811386726,False
internvl3_8b,habit_cf_0070,000133_01,000133,S7025,early,counterfactual,S6759,False,False,False,False,0.07572702811386726,False
internvl3_8b,habit_cf_0071,000133_01,000133,S7025,ready,factual,S7025,False,False,False,False,0.7684737584993587,True
internvl3_8b,habit_cf_0072,000133_01,000133,S7025,ready,counterfactual,S6759,False,False,False,False,0.7684737584993587,False
internvl3_8b,habit_cf_0073,000135_01,000135,S7025,early,factual,S7025,False,False,False,False,0.12293778248442891,False
internvl3_8b,habit_cf_0074,000135_01,000135,S7025,early,counterfactual,S6759,False,False,False,False,0.12293778248442891,False
internvl3_8b,habit_cf_0075,000135_01,000135,S7025,ready,factual,S7025,True,True,True,True,0.7248025267514352,True
internvl3_8b,habit_cf_0076,000135_01,000135,S7025,ready,counterfactual,S6759,False,False,False,False,0.7248025267514352,False
internvl3_8b,habit_cf_0077,000137_01,000137,S7025,early,factual,S7025,False,False,False,False,0.10578522902506014,False
internvl3_8b,habit_cf_0078,000137_01,000137,S7025,early,counterfactual,S6759,False,False,False,False,0.10578522902506014,False
internvl3_8b,habit_cf_0079,000137_01,000137,S7025,ready,factual,S7025,False,False,False,False,0.6759478065224412,True
internvl3_8b,habit_cf_0080,000137_01,000137,S7025,ready,counterfactual,S6759,False,False,False,False,0.6759478065224412,False
internvl3_8b,habit_cf_0081,002888_01,002888,S7414,early,factual,S7414,False,False,False,False,0.07117928918823074,False
internvl3_8b,habit_cf_0082,002888_01,002888,S7414,early,counterfactual,S8975,False,False,False,False,0.07117928918823074,False
internvl3_8b,habit_cf_0083,002888_01,002888,S7414,ready,factual,S7414,False,False,False,False,0.8850806330906826,True
internvl3_8b,habit_cf_0084,002888_01,002888,S7414,ready,counterfactual,S8975,False,False,False,False,0.8850806330906826,False
internvl3_8b,habit_cf_0085,002889_01,002889,S7414,early,factual,S7414,False,False,False,False,0.09293049839995662,False
internvl3_8b,habit_cf_0086,002889_01,002889,S7414,early,counterfactual,S8975,False,False,False,False,0.09293049839995662,False
internvl3_8b,habit_cf_0087,002889_01,002889,S7414,ready,factual,S7414,False,False,False,False,0.8769195361704208,True
internvl3_8b,habit_cf_0088,002889_01,002889,S7414,ready,counterfactual,S8975,True,False,True,False,0.8769195361704208,False
internvl3_8b,habit_cf_0089,002890_01,002890,S7414,early,factual,S7414,False,False,False,False,0.06571778796290739,False
internvl3_8b,habit_cf_0090,002890_01,002890,S7414,early,counterfactual,S8975,False,False,False,False,0.06571778796290739,False
internvl3_8b,habit_cf_0091,002890_01,002890,S7414,ready,factual,S7414,False,False,False,False,0.9338272611196587,True
internvl3_8b,habit_cf_0092,002890_01,002890,S7414,ready,counterfactual,S8975,False,False,False,False,0.9338272611196587,False
internvl3_8b,habit_cf_0093,002891_01,002891,S7414,early,factual,S7414,False,False,False,False,0.08839160031579293,False
internvl3_8b,habit_cf_0094,002891_01,002891,S7414,early,counterfactual,S8975,False,False,False,False,0.08839160031579293,False
internvl3_8b,habit_cf_0095,002891_01,002891,S7414,ready,factual,S7414,True,True,True,True,0.8697436915734554,True
internvl3_8b,habit_cf_0096,002891_01,002891,S7414,ready,counterfactual,S8975,True,False,True,False,0.8697436915734554,False
internvl3_8b,habit_cf_0097,002892_01,002892,S7414,early,factual,S7414,False,False,False,False,0.06858834909109414,False
internvl3_8b,habit_cf_0098,002892_01,002892,S7414,early,counterfactual,S8975,False,False,False,False,0.06858834909109414,False
internvl3_8b,habit_cf_0099,002892_01,002892,S7414,ready,factual,S7414,False,False,False,False,0.9158603303197418,True
internvl3_8b,habit_cf_0100,002892_01,002892,S7414,ready,counterfactual,S8975,False,False,False,False,0.9158603303197418,False
internvl3_8b,habit_cf_0101,002894_01,002894,S7414,early,factual,S7414,False,False,False,False,0.11632166499284465,False
internvl3_8b,habit_cf_0102,002894_01,002894,S7414,early,counterfactual,S8975,False,False,False,False,0.11632166499284465,False
internvl3_8b,habit_cf_0103,002894_01,002894,S7414,ready,factual,S7414,False,False,False,False,0.9439196781546667,True
internvl3_8b,habit_cf_0104,002894_01,002894,S7414,ready,counterfactual,S8975,False,False,False,False,0.9439196781546667,False
internvl3_8b,habit_cf_0105,002895_01,002895,S7414,early,factual,S7414,False,False,False,False,0.09998402488102902,False
internvl3_8b,habit_cf_0106,002895_01,002895,S7414,early,counterfactual,S8975,False,False,False,False,0.09998402488102902,False
internvl3_8b,habit_cf_0107,002895_01,002895,S7414,ready,factual,S7414,False,False,False,False,0.9469735732150207,True
internvl3_8b,habit_cf_0108,002895_01,002895,S7414,ready,counterfactual,S8975,False,False,False,False,0.9469735732150207,False
internvl3_8b,habit_cf_0109,002896_01,002896,S7414,early,factual,S7414,False,False,False,False,0.09198282586988146,False
internvl3_8b,habit_cf_0110,002896_01,002896,S7414,early,counterfactual,S8975,False,False,False,False,0.09198282586988146,False
internvl3_8b,habit_cf_0111,002896_01,002896,S7414,ready,factual,S7414,True,True,True,True,0.8218464134321105,True
internvl3_8b,habit_cf_0112,002896_01,002896,S7414,ready,counterfactual,S8975,False,False,False,False,0.8218464134321105,False
internvl3_8b,habit_cf_0113,002898_01,002898,S7414,early,factual,S7414,False,False,False,False,0.09067443574199707,False
internvl3_8b,habit_cf_0114,002898_01,002898,S7414,early,counterfactual,S8975,False,False,False,False,0.09067443574199707,False
internvl3_8b,habit_cf_0115,002898_01,002898,S7414,ready,factual,S7414,False,False,False,False,0.9099393990914546,True
internvl3_8b,habit_cf_0116,002898_01,002898,S7414,ready,counterfactual,S8975,True,False,True,False,0.9099393990914546,False
internvl3_8b,habit_cf_0117,002899_01,002899,S7414,early,factual,S7414,False,False,False,False,0.09935265519841559,False
internvl3_8b,habit_cf_0118,002899_01,002899,S7414,early,counterfactual,S8975,False,False,False,False,0.09935265519841559,False
internvl3_8b,habit_cf_0119,002899_01,002899,S7414,ready,factual,S7414,True,True,True,True,0.9297348387139566,True
internvl3_8b,habit_cf_0120,002899_01,002899,S7414,ready,counterfactual,S8975,True,False,True,False,0.9297348387139566,False
internvl3_8b,habit_cf_0121,008354_01,008354,S7788,early,factual,S7788,False,False,False,False,0.2756970854754759,False
internvl3_8b,habit_cf_0122,008354_01,008354,S7788,early,counterfactual,S8940,False,False,False,False,0.2756970854754759,False
internvl3_8b,habit_cf_0123,008354_01,008354,S7788,ready,factual,S7788,True,True,True,True,0.7106319191020816,True
internvl3_8b,habit_cf_0124,008354_01,008354,S7788,ready,counterfactual,S8940,False,False,False,False,0.7106319191020816,False
internvl3_8b,habit_cf_0125,008364_01,008364,S7788,early,factual,S7788,False,False,False,False,0.4337464916931842,False
internvl3_8b,habit_cf_0126,008364_01,008364,S7788,early,counterfactual,S8940,False,False,False,False,0.4337464916931842,False
internvl3_8b,habit_cf_0127,008364_01,008364,S7788,ready,factual,S7788,True,True,True,True,0.9093373452458308,True
internvl3_8b,habit_cf_0128,008364_01,008364,S7788,ready,counterfactual,S8940,True,False,True,False,0.9093373452458308,False
